0.586363 0.155549 -0.369412
0.574649 0.173998 -0.370096
0.562409 0.191821 -0.370713
0.549674 0.209005 -0.371264
0.536470 0.225543 -0.371750
0.522827 0.241424 -0.372172
0.508771 0.256643 -0.372530
0.494332 0.271192 -0.372824
0.479537 0.285066 -0.373057
0.464414 0.298262 -0.373227
0.448990 0.310776 -0.373337
0.433294 0.322605 -0.373387
0.417352 0.333750 -0.373376
0.401191 0.344209 -0.373308
0.384838 0.353984 -0.373181
0.368318 0.363076 -0.372997
0.351659 0.371488 -0.372756
0.334884 0.379224 -0.372460
0.318020 0.386288 -0.372108
0.301090 0.392685 -0.371702
0.284119 0.398420 -0.371243
0.267131 0.403502 -0.370731
0.250148 0.407937 -0.370166
0.233193 0.411733 -0.369550
0.216289 0.414899 -0.368884
0.199455 0.417445 -0.368167
0.182714 0.419381 -0.367400
0.166086 0.420718 -0.366585
0.149589 0.421466 -0.365721
0.133243 0.421638 -0.364810
0.117067 0.421246 -0.363851
0.101078 0.420302 -0.362847
0.085293 0.418820 -0.361796
0.069729 0.416814 -0.360700
0.054401 0.414297 -0.359558
0.039324 0.411283 -0.358373
0.024513 0.407788 -0.357143
0.009981 0.403827 -0.355870
-0.004258 0.399414 -0.354554
-0.018193 0.394565 -0.353196
-0.031811 0.389296 -0.351795
-0.045102 0.383623 -0.350353
-0.058055 0.377562 -0.348869
-0.070660 0.371128 -0.347345
-0.082910 0.364340 -0.345780
-0.094795 0.357212 -0.344174
-0.106307 0.349761 -0.342529
-0.117441 0.342004 -0.340844
-0.128188 0.333958 -0.339120
-0.138545 0.325639 -0.337357
-0.148505 0.317063 -0.335555
-0.158064 0.308247 -0.333715
-0.167219 0.299208 -0.331837
-0.175966 0.289962 -0.329921
-0.184302 0.280525 -0.327967
-0.192226 0.270913 -0.325975
-0.199736 0.261143 -0.323947
-0.206831 0.251230 -0.321881
-0.213510 0.241190 -0.319779
-0.219774 0.231038 -0.317640
-0.225624 0.220790 -0.315465
-0.231061 0.210461 -0.313253
-0.236086 0.200066 -0.311005
-0.240701 0.189618 -0.308721
-0.244910 0.179134 -0.306401
-0.248715 0.168626 -0.304045
-0.252119 0.158109 -0.301653
-0.255128 0.147596 -0.299225
-0.257744 0.137100 -0.296762
-0.259974 0.126634 -0.294263
-0.261821 0.116211 -0.291728
-0.263292 0.105844 -0.289158
-0.264392 0.095543 -0.286553
-0.265128 0.085321 -0.283911
-0.265505 0.075189 -0.281234
-0.265532 0.065157 -0.278521
-0.265214 0.055237 -0.275773
-0.264559 0.045439 -0.272989
-0.263576 0.035771 -0.270168
-0.262270 0.026245 -0.267312
-0.260652 0.016868 -0.264420
-0.258729 0.007650 -0.261491
-0.256509 -0.001401 -0.258527
-0.254001 -0.010278 -0.255525
-0.251214 -0.018972 -0.252487
-0.248157 -0.027477 -0.249412
-0.244840 -0.035786 -0.246300
-0.241270 -0.043891 -0.243151
-0.237459 -0.051789 -0.239965
-0.233414 -0.059471 -0.236741
-0.229146 -0.066934 -0.233479
-0.224664 -0.074173 -0.230179
-0.219978 -0.081182 -0.226841
-0.215098 -0.087958 -0.223464
-0.210033 -0.094497 -0.220049
-0.204793 -0.100795 -0.216594
-0.199389 -0.106850 -0.213100
-0.193828 -0.112658 -0.209566
-0.188122 -0.118218 -0.205993
-0.182280 -0.123527 -0.202379
-0.176312 -0.128583 -0.198725
-0.170227 -0.133385 -0.195031
-0.164035 -0.137933 -0.191295
-0.157745 -0.142224 -0.187518
-0.151367 -0.146260 -0.183699
-0.144911 -0.150039 -0.179838
-0.138384 -0.153563 -0.175934
-0.131797 -0.156830 -0.171988
-0.125159 -0.159843 -0.167999
-0.118478 -0.162603 -0.163967
-0.111763 -0.165110 -0.159891
-0.105024 -0.167366 -0.155771
-0.098267 -0.169373 -0.151607
-0.091502 -0.171133 -0.147397
-0.084737 -0.172649 -0.143143
-0.077980 -0.173922 -0.138844
-0.071239 -0.174957 -0.134498
-0.064521 -0.175755 -0.130106
-0.057834 -0.176320 -0.125668
-0.051185 -0.176656 -0.121183
-0.044582 -0.176765 -0.116651
-0.038031 -0.176653 -0.112070
-0.031539 -0.176322 -0.107442
-0.025113 -0.175777 -0.102766
-0.018759 -0.175023 -0.098040
-0.012484 -0.174063 -0.093265
-0.006293 -0.172903 -0.088441
-0.000191 -0.171546 -0.083567
0.005814 -0.169998 -0.078642
0.011719 -0.168264 -0.073666
0.017518 -0.166350 -0.068640
0.023205 -0.164259 -0.063561
0.028777 -0.161997 -0.058430
0.034229 -0.159571 -0.053247
0.039556 -0.156984 -0.048011
0.044754 -0.154244 -0.042722
0.049821 -0.151354 -0.037379
0.054751 -0.148322 -0.031981
0.059541 -0.145152 -0.026529
0.064189 -0.141851 -0.021022
0.068691 -0.138424 -0.015459
0.073044 -0.134877 -0.009840
0.077246 -0.131216 -0.004165
0.081295 -0.127447 0.001567
0.085188 -0.123575 0.007357
0.088923 -0.119607 0.013204
0.092498 -0.115548 0.019110
0.095913 -0.111404 0.025074
0.099165 -0.107182 0.031098
0.102253 -0.102886 0.037181
0.105176 -0.098523 0.043324
0.107934 -0.094098 0.049528
0.110525 -0.089618 0.055794
0.112950 -0.085087 0.062120
0.115207 -0.080512 0.068509
0.117298 -0.075898 0.074961
0.119221 -0.071251 0.081475
0.120977 -0.066576 0.088053
0.122567 -0.061879 0.094694
0.123991 -0.057165 0.101401
0.125249 -0.052439 0.108172
0.126344 -0.047707 0.115008
0.127274 -0.042973 0.121910
0.128043 -0.038243 0.128878
0.128650 -0.033522 0.135913
0.129097 -0.028814 0.143016
0.129387 -0.024125 0.150185
0.129520 -0.019459 0.157423
0.129498 -0.014821 0.164729
0.129324 -0.010216 0.172105
0.128999 -0.005647 0.179549
0.128525 -0.001119 0.187063
0.127905 0.003363 0.194648
0.127141 0.007796 0.202302
0.126235 0.012176 0.210028
0.125190 0.016498 0.217825
0.124009 0.020758 0.225694
0.122695 0.024954 0.233634
0.121249 0.029082 0.241647
0.119675 0.033137 0.249733
0.117977 0.037117 0.257891
0.116156 0.041018 0.266123
0.114216 0.044838 0.274428
0.112161 0.048573 0.282807
0.109993 0.052220 0.291260
0.107716 0.055776 0.299787
0.105332 0.059240 0.308388
0.102847 0.062607 0.317064
0.100261 0.065877 0.325815
0.097581 0.069046 0.334641
0.094808 0.072112 0.343542
0.091946 0.075073 0.352518
0.088999 0.077927 0.361568
0.085970 0.080672 0.370694
0.082863 0.083307 0.379896
0.079682 0.085829 0.389172
0.076431 0.088237 0.398523
0.073112 0.090530 0.407949
0.069730 0.092706 0.417450
0.066288 0.094764 0.427026
0.062790 0.096703 0.436676
0.059240 0.098522 0.446401
0.055642 0.100220 0.456199
0.051999 0.101795 0.466071
0.048314 0.103248 0.476016
0.044592 0.104578 0.486034
0.040837 0.105783 0.496125
0.037051 0.106864 0.506287
0.033239 0.107821 0.516521
0.029404 0.108652 0.526825
0.025550 0.109358 0.537200
0.021681 0.109939 0.547644
0.017800 0.110394 0.558157
0.013911 0.110725 0.568738
0.010018 0.110930 0.579386
0.006123 0.111011 0.590101
0.002231 0.110967 0.600880
-0.001655 0.110799 0.611724
-0.005531 0.110507 0.622631
-0.009395 0.110093 0.633601
-0.013242 0.109556 0.644631
-0.017069 0.108898 0.655721
-0.020873 0.108120 0.666869
-0.024650 0.107221 0.678075
-0.028398 0.106204 0.689336
-0.032112 0.105068 0.700651
-0.035789 0.103816 0.712019
-0.039427 0.102449 0.723438
-0.043022 0.100967 0.734906
-0.046571 0.099372 0.746422
-0.050071 0.097666 0.757984
-0.053518 0.095850 0.769590
-0.056910 0.093924 0.781238
-0.060244 0.091892 0.792925
-0.063516 0.089755 0.804651
-0.066724 0.087513 0.816413
-0.069864 0.085170 0.828209
-0.072935 0.082726 0.840036
-0.075932 0.080184 0.851893
-0.078854 0.077546 0.863776
-0.081697 0.074814 0.875684
-0.084459 0.071989 0.887614
-0.087137 0.069075 0.899564
-0.089729 0.066072 0.911530
-0.092231 0.062984 0.923511
-0.094642 0.059812 0.935504
-0.096958 0.056559 0.947506
-0.099178 0.053228 0.959514
-0.101298 0.049821 0.971526
-0.103317 0.046340 0.983538
-0.105232 0.042788 0.995549
-0.107040 0.039168 1.007554
-0.108740 0.035483 1.019551
-0.110330 0.031735 1.031537
-0.111806 0.027927 1.043510
-0.113168 0.024062 1.055465
-0.114412 0.020143 1.067401
-0.115538 0.016173 1.079313
-0.116542 0.012155 1.091200
-0.117423 0.008093 1.103057
-0.118180 0.003989 1.114882
-0.118810 -0.000152 1.126672
-0.119311 -0.004329 1.138423
-0.119683 -0.008537 1.150133
-0.119923 -0.012773 1.161799
-0.120029 -0.017033 1.173417
-0.120002 -0.021313 1.184985
-0.119838 -0.025611 1.196499
-0.119536 -0.029922 1.207957
-0.119096 -0.034242 1.219355
-0.118516 -0.038568 1.230691
-0.117795 -0.042896 1.241962
-0.116932 -0.047221 1.253164
-0.115926 -0.051539 1.264296
-0.114777 -0.055847 1.275354
-0.113482 -0.060141 1.286336
-0.112043 -0.064415 1.297239
-0.110458 -0.068665 1.308060
-0.108726 -0.072888 1.318797
-0.106848 -0.077079 1.329448
-0.104822 -0.081233 1.340009
-0.102650 -0.085346 1.350479
-0.100331 -0.089412 1.360856
-0.097864 -0.093429 1.371137
-0.095251 -0.097389 1.381320
-0.092491 -0.101290 1.391403
-0.089586 -0.105126 1.401384
-0.086535 -0.108892 1.411261
-0.083339 -0.112583 1.421032
-0.079999 -0.116195 1.430697
-0.076517 -0.119722 1.440252
-0.072893 -0.123160 1.449697
-0.069129 -0.126503 1.459029
-0.065226 -0.129746 1.468249
-0.061186 -0.132884 1.477354
-0.057011 -0.135912 1.486343
-0.052702 -0.138826 1.495215
-0.048263 -0.141619 1.503969
-0.043694 -0.144287 1.512604
-0.038999 -0.146824 1.521120
-0.034180 -0.149226 1.529515
-0.029241 -0.151487 1.537789
-0.024184 -0.153603 1.545942
-0.019012 -0.155568 1.553972
-0.013730 -0.157377 1.561879
-0.008340 -0.159025 1.569664
-0.002847 -0.160508 1.577326
0.002746 -0.161820 1.584864
0.008434 -0.162957 1.592279
0.014213 -0.163913 1.599571
0.020078 -0.164685 1.606739
0.026024 -0.165267 1.613784
0.032046 -0.165656 1.620706
0.038139 -0.165846 1.627506
0.044297 -0.165834 1.634183
0.050515 -0.165615 1.640738
0.056787 -0.165186 1.647172
0.063106 -0.164542 1.653486
0.069467 -0.163679 1.659679
0.075862 -0.162595 1.665752
0.082286 -0.161285 1.671707
0.088730 -0.159747 1.677543
0.095189 -0.157977 1.683262
0.101654 -0.155972 1.688865
0.108118 -0.153730 1.694352
0.114574 -0.151249 1.699724
0.121013 -0.148525 1.704983
0.127428 -0.145558 1.710129
0.133809 -0.142345 1.715163
0.140150 -0.138885 1.720087
0.146440 -0.135176 1.724901
0.152673 -0.131218 1.729607
0.158837 -0.127010 1.734205
0.164925 -0.122551 1.738697
0.170927 -0.117841 1.743085
0.176835 -0.112881 1.747368
